@RELATION Linear 
@ATTRIBUTE f1 NUMERIC
@ATTRIBUTE f2 NUMERIC
@ATTRIBUTE f3 NUMERIC
@ATTRIBUTE f4 NUMERIC
@ATTRIBUTE f5 NUMERIC
@ATTRIBUTE f6 NUMERIC
@ATTRIBUTE f7 NUMERIC
@ATTRIBUTE f8 NUMERIC
@ATTRIBUTE f9 NUMERIC
@ATTRIBUTE f10 NUMERIC
@ATTRIBUTE class {A,B}

@Data
-42.39107529115218,-37.967359511073475,-32.880045547796826,48.84397101469456,31.18485522996977,-6.439772174517664,43.74651535017006,16.272114511616124,2.761125437875009,9.391655287332071,"B"
29.78319660759037,-10.69054166318373,-13.604237925378513,12.36687985972086,36.71702615525257,6.469592302135219,-8.922128028429086,-5.133778620808101,16.55547329370208,13.35526887086943,"A"
30.699024452708272,6.328415484988348,41.13859849818864,23.2846548797084,36.784669824121096,-23.7545114813702,27.27305263756375,-6.8323036726594,12.770398531930773,-45.9000291554013,"A"
13.123124389098287,-0.6109221318292057,5.814809848688121,-15.551870890418442,-1.1864599033481795,38.00500206606604,-25.02711206963606,-17.283707355745292,-12.656754796838122,-46.26317117580734,"B"
3.0107698086596173,15.265511114071288,0.6789600615443661,23.045404365155633,33.22476696676857,15.89316710954472,0.29180853325539147,-22.004344700470803,12.334664796148722,-9.821620718986587,"A"
11.419860688394479,-40.328173471747654,-14.14679097879548,-31.05864055954456,35.98393959975252,32.579527469449374,23.290833039945298,-27.42487635254062,40.35363141456962,-25.22847018616301,"A"
47.13663653673082,39.121269560954914,21.054869173385498,-17.63998618639824,1.7637170333355243,-49.3001885057144,-15.969875364335216,-8.371215635093435,26.238915525971393,-34.733658048892764,"B"
21.206637987843152,27.134744704026673,-11.52584292863176,23.65804904225483,31.89773150915532,29.98865867419437,-2.761489631726043,-44.49656240505254,15.956802461662988,6.931089325230701,"A"
33.257198268399264,-48.191139753681576,-39.3770018525088,-32.129903590520435,30.955749328388833,6.898233398726383,-46.357722647685264,-12.776855098321839,-1.6354144850375008,-42.129345810502016,"B"
-18.483049207650282,32.70636932979271,-15.71869459347571,-34.14619876660076,13.631406634419548,-45.85980579500391,-11.00498608281363,-9.930559132934427,30.521230388951736,14.391059470845988,"B"
-32.29098312632675,3.0904803847417526,27.697442183428052,-25.25525105730099,-5.744696037601841,-16.34259215944546,15.20716417396514,17.807686897642753,36.77618860991274,2.0351888594452134,"B"
37.50649100932064,2.4582672004462083,46.75560397186325,-17.870026406105666,-41.75909177648673,-2.578913716294963,-21.885521516996675,-15.551734276109876,-9.826872242011142,32.7127497114312,"B"
34.041749596225,4.469462108698096,1.7677610076638786,41.50869555353154,-14.185486389719571,22.115995139356542,-1.1632854015904073,38.9062427752131,20.067914952088756,-30.25648476394557,"A"
-37.83118010412274,-1.3901438775656203,48.80735042691914,8.436936307867441,20.21164383972254,43.74045334464746,-40.08734390194879,15.386352364123255,49.643054582757145,-36.22875151771009,"A"
-5.034102673467402,-11.269836946234847,26.06454465126447,6.018555512232837,15.941504545418738,-29.50896655303561,-7.932050737984561,-32.83339337422243,-37.37055565543387,-26.906441138098934,"B"
-29.428362807825646,27.981335054943358,8.619209266741514,-29.559176281972142,27.591847867697055,32.66881196084201,-4.745591035307903,-19.359705805661555,-19.49065816620993,13.259774365663922,"A"
-39.825232238928265,24.20779752728309,-44.58890762924291,-1.0474741458281756,-20.10557610778365,-11.058416522325047,20.231241099773953,30.522235606169104,14.322354324827728,-29.3532047283648,"B"
-40.814883982815246,20.705438358630403,-24.78709953838274,-12.496113419154675,8.384580238284045,-37.10566080564445,40.24129428281047,-14.88711200605907,42.542600122217905,-7.47369805081334,"B"
-0.2688102030621664,-40.891357510243694,-11.680645867761527,48.229669383637386,-45.981806926687085,22.730428602543682,41.13180787806854,-36.91214312045412,-23.98454919476417,37.842690312859446,"B"
-20.856819381907023,40.30944651552363,15.75433988460388,9.641852482278736,0.6682522184770932,32.14276706513826,-48.494613390110274,17.647477990000922,-40.62496898402141,46.04926417567425,"A"
-14.458467265311903,18.564338486364818,35.432779160019294,47.95070067181342,41.687929446701105,10.21519968255079,-39.84903346738632,18.79104797078959,46.50942755528895,-10.01754491782797,"B"
6.673239309702716,47.70468549176975,-33.68096362535074,-23.940014686049484,-30.064988310460027,12.758327451106986,28.147549976316526,-14.695081713498595,-14.63715986535238,8.534844228802207,"B"
-25.60330107896166,-22.40774432846645,-22.311739461025326,28.752977150801257,-11.894913472129033,-16.686417561923975,-11.231702705849145,1.6676613810812526,-21.411698554254922,28.024388145440824,"B"
6.4493773672087755,6.171529446934073,35.67158427028873,-43.767202851598654,5.280949900559371,-32.681122842208126,44.815442520177825,34.93578788903481,14.279588392901474,41.419198072913105,"A"
5.141689725385,-13.25274926636338,46.96392895198744,-47.10183317663219,7.69936379140983,-37.67446444633378,-35.47468799590202,37.7997231827449,12.267041963296755,12.296416332299856,"B"
-5.731488234192014,-17.89630430975655,7.570093921575207,-40.01932863553218,-7.648479683969924,16.95918350756483,-48.00155598744297,7.973750068712306,22.372795614377296,47.48470442856842,"B"
-30.257563573228985,33.988323197874664,19.499008650791268,46.96187681497321,20.721450544604906,44.35873586032129,23.59580923582058,44.050226089678034,-28.238073858110702,-42.78028615937078,"A"
-5.781366316550859,-32.92358504228078,-28.811515175509218,-18.39008047671521,-34.65980830395262,-13.497917193757772,-30.676105688506517,43.614248385447894,-41.664299419022925,14.350142917900186,"B"
33.35061468334288,-13.852939697930587,48.016556529765964,-22.329734198939764,-23.431266494449698,35.09176090153329,-31.602405103703024,-17.949989003117665,-40.70789279012308,-18.74948210947097,"B"
-47.59732861827596,20.728834001436553,21.456535887744195,-25.07892858378139,22.85779409527302,-34.95195989550851,-24.52909541749794,-32.09400512542288,-9.109417748184171,-7.22954201209447,"B"
21.924165487805055,-33.627056478200885,-27.750623914367555,-27.770527210165486,-49.53188384761088,-22.777233179976754,2.0747939388311565,22.317733398369086,-46.4720344272755,40.4856227011019,"A"
14.30115739047875,11.001771573983774,11.449680374924895,40.753528131325325,-46.86535750799089,38.34938232077617,4.27516102323321,-18.228977410951185,0.9495895112443336,-26.017437557708,"A"
-32.45669265386201,-9.956029741391049,39.46398393115929,-16.580532459533458,37.347105401408726,-14.310277872571874,9.199517065483718,-17.055336550114234,23.333826484255596,21.740225594111706,"A"
-3.9986686807774703,8.447771702920434,7.417525748043666,46.722884788555746,-47.21304767861363,-29.903688055675325,-9.319934240804173,-10.417707109654181,-40.286469079578445,-8.240591111434235,"B"
1.2688261337342013,0.869227807312626,36.59697343970058,1.774729613916037,32.056408616838965,9.611573815846583,47.68615795664738,49.95186610892614,-1.5903664503000385,-28.604846657702932,"A"
-19.21013099254919,-25.368864859618125,-6.377902368588593,-10.079349363096604,40.273704068780376,33.167526574542265,-27.60329993858318,-8.333793986576275,-33.41133476859546,39.385348879774696,"B"
11.221483931947951,21.273423465269587,-16.23728163085969,22.349872989007892,-21.43576024211257,3.8879158375854743,-19.31885131008415,32.22808817446776,-2.4817212298205646,-10.076275605739141,"A"
-47.998998241087435,-28.938581005737362,-1.136102878923971,-42.41576652198022,-39.81047228337545,18.94909697505814,43.46699509994015,-1.0394350387999438,31.445999260409423,-40.55842925322687,"B"
39.518424603273616,-43.35840775792058,-34.83916437111662,-18.130758097378575,-7.675365209615926,9.508097750772535,19.08550568423263,-47.11752952496484,2.192189295940416,28.746817899152262,"B"
30.531207698520987,4.654670001381909,-30.59417650079237,38.10844783219204,47.68381075474528,-16.99897972726204,-25.61832188006704,16.046915538023995,-25.48282394399335,35.091186389269495,"A"
-24.215559367470764,-28.384465667181267,-22.193604711371762,-6.514865747267152,9.729077462236901,10.858944849673314,-34.61292506245274,30.896955252066064,-20.85505283731863,-14.072003137064272,"A"
