@RELATION Gaussian 
@ATTRIBUTE f1 NUMERIC
@ATTRIBUTE f2 NUMERIC
@ATTRIBUTE f3 NUMERIC
@ATTRIBUTE f4 NUMERIC
@ATTRIBUTE f5 NUMERIC
@ATTRIBUTE f6 NUMERIC
@ATTRIBUTE f7 NUMERIC
@ATTRIBUTE f8 NUMERIC
@ATTRIBUTE f9 NUMERIC
@ATTRIBUTE f10 NUMERIC
@ATTRIBUTE class {A,B}

@Data
0.0,0.24967628865732638,0.9751053015240798,0.5226608535860575,0.3806735464663147,0.49791600031665617,0.07028614222812424,0.6708942475432267,0.7790403182243849,0.04506947567497177,B
0.0,0.17124014871889126,0.8707878025226004,0.36796173608498417,0.08088889508542962,0.7119206240952533,0.23075533319917718,0.6768263194403475,0.09038666389084049,0.7661568714388957,B
0.0,0.13439562485702206,0.218274834493282,0.5256507974382649,0.6232621055559898,0.923432005762244,0.7096257762458785,0.5918351311927781,0.6395977142043908,0.003802026041138107,A
0.0,0.989217295396313,0.9862222806228425,0.028477654229024263,0.6283455457014216,0.06788208022243403,0.7661706112052139,0.12677358357137614,0.08707906709233226,0.39737270626231336,B
0.0,0.3899216460186451,0.33380801388011283,0.5448326725318149,0.360406321839006,0.3736572838469745,0.3565989926032751,0.30606539808824296,0.19109999027749291,0.9388611713244659,B
0.0,0.6152469290927282,0.8579637547704843,0.019918579793919866,0.4859519772496189,0.6632300653348702,0.6454670096012471,0.5038591471632323,0.7233208826806238,0.2596021575249726,A
0.0,0.16565249138142002,0.5504473791413437,0.8053190767308314,0.29356231718077674,0.6339524138280209,0.9732230895518029,0.8884059981057824,0.10659370292540715,0.17096344771415317,B
0.0,0.5267430795491941,0.10158204419625216,0.883343798477821,0.18614900535977796,0.6607318969234833,0.04539437216748943,0.6896462661195415,0.39352347503792795,0.505861852830089,B
0.0,0.5832182150276356,0.4245604884770008,0.6844463121827922,0.05774557441466388,0.8691799775076227,0.4230315141948656,0.903943508434651,0.26107618245538666,0.2690027683801356,A
0.0,0.6967498175470384,0.4295126260844824,0.7124512883225238,0.07321899901101903,0.8330168149188769,0.33515669019615757,0.9982684324352501,0.6766083814844142,0.3848985716058534,B
