@RELATION Spherical 
@ATTRIBUTE f1 NUMERIC
@ATTRIBUTE f2 NUMERIC
@ATTRIBUTE f3 NUMERIC
@ATTRIBUTE f4 NUMERIC
@ATTRIBUTE f5 NUMERIC
@ATTRIBUTE f6 NUMERIC
@ATTRIBUTE f7 NUMERIC
@ATTRIBUTE f8 NUMERIC
@ATTRIBUTE f9 NUMERIC
@ATTRIBUTE f10 NUMERIC
@ATTRIBUTE class {A,B}

@Data
0.0,0.5603975104113245,0.12919888546872393,0.7238258150312031,0.8213166259681284,0.44754039173095006,0.18274818205488574,0.41965400625169647,0.14510130612210848,0.5559885854535026,B
0.0,0.12458291425216939,0.5668075938830924,0.8770902253958301,0.7105006951000342,0.3005878185498334,0.5324801562856838,0.04505818426136632,0.7565549298760592,0.19426355508022974,B
0.0,0.022098961224787717,0.2083194930507728,0.6529952905847438,0.2665388604280734,0.6163095919079989,0.4591674935040859,0.7457511987790251,0.3556309144516129,0.8361559164474116,B
0.0,0.06500478638871654,0.48254816089523767,0.3189910317639515,0.3660025549798327,0.4942368851259933,0.8568486916587132,0.073006035033647,0.2951923220191881,0.37075937921051083,B
0.0,0.5538318283185408,0.566008329369667,0.6271262666082243,0.10987704272542986,0.11204055999795604,0.5062800727800472,0.8483994955276896,0.6027504570701007,0.41139675203428394,A
0.0,0.8591207300766719,0.05082112564656183,0.33697424082855265,0.45160309576168045,0.22567877273393733,0.9555919472937532,0.7676483454199364,0.6945223475458523,0.22113203896241873,B
0.0,0.20160887011396622,0.586311677209179,0.20994420650103063,0.8809339140664797,0.42881059370901675,0.7743654259086233,0.4862206463858312,0.941224939987847,0.012673750426093422,B
0.0,0.9731210809042408,0.04557038020962967,0.5631426237663667,0.7874148546801173,0.7543657529360999,0.9384243332356624,0.7006449251838905,0.7331481693865263,0.8333457440032346,B
0.0,0.7820032381846119,0.8475958197485968,0.3961947492646667,0.1303266694189883,0.25538976883646514,0.3422437987739446,0.7619341284039328,0.857396188619987,0.8666771503993713,B
0.0,0.7558574353064283,0.40603419671637175,0.4839339032579838,0.3673469667989334,0.14716460373393137,0.012591271782489866,0.5171797586861536,0.4048491233993642,0.1253750523755821,A
