@RELATION Gaussian 
@ATTRIBUTE f1 NUMERIC
@ATTRIBUTE f2 NUMERIC
@ATTRIBUTE f3 NUMERIC
@ATTRIBUTE f4 NUMERIC
@ATTRIBUTE f5 NUMERIC
@ATTRIBUTE f6 NUMERIC
@ATTRIBUTE f7 NUMERIC
@ATTRIBUTE f8 NUMERIC
@ATTRIBUTE f9 NUMERIC
@ATTRIBUTE f10 NUMERIC
@ATTRIBUTE class {A,B}

@Data
0.0,0.10755040505425095,0.9521450442803662,0.05356689415654092,0.7374205315594964,0.3408183675909531,0.8744793633600212,0.15356038678050443,0.4091366534898486,0.9307864545963574,B
0.0,0.9646687912533399,0.34354248329280024,0.03321913459342307,0.4359725448774212,0.07952883992489934,0.8317580537001847,0.8865195940082726,0.19425218593221183,0.468300114482038,B
0.0,0.09036242422571028,0.940000484444495,0.518725955706161,0.19689987685112176,0.4237160684658503,0.8021770774459551,0.9081944539404248,0.5009735770903873,0.7876915595796122,B
0.0,0.6091356167220299,0.8829888778227541,0.7119412004549672,0.6411504671748804,0.6483894950909793,0.49928834730623495,0.3504299329964986,0.881257110449267,0.40715587582875856,B
0.0,0.943688203844965,0.08792894922870298,0.5910527035225233,0.2952051861414211,0.8646655630420209,0.5401979614245845,0.4107221436308627,0.5082564766627996,0.25872196020899985,B
0.0,0.27490627645390664,0.8332429812663187,0.3699618722522232,0.7963653654936379,0.9911745854073167,0.6206140446979163,0.01884350415054148,0.44672677136791283,0.5601367142197013,B
0.0,0.8386192629664944,0.4911170673977574,0.13948910561628558,0.503334371599927,0.7160894877271621,0.09115567238047717,0.9889397088245088,0.529702591744953,0.6488835370770384,B
0.0,0.4384189654967021,0.29733945884284274,0.9520996465631002,0.1893171130827468,0.7329919155135887,0.15343544676574417,0.16077967051831377,0.7885261543270661,0.5914486265177348,B
0.0,0.9468259757265671,0.8439024832981561,0.39225903898537684,0.27057630360368023,0.5300203352443322,0.31411934130922203,0.7298498378189242,0.2185653434922762,0.07741788761425772,B
0.0,0.12546990495027455,0.28163261944041384,0.6715913927561586,0.9140643201251302,0.14626961261897065,0.46181454286109946,0.4482858248882703,0.7169255454649404,0.39136343280339403,B
0.0,0.511833611504465,0.18541122708717972,0.5275522238844697,0.2110660046569548,0.9634842419711521,0.0051288587044013845,0.9573916948404954,0.884304288229634,0.30160203780459627,B
0.0,0.00756536268197916,0.8156353686340722,0.2699238987861762,0.6328570420347399,0.04195642801485788,0.14437400243619047,0.9328154874755795,0.7502118998391327,0.9254650639590807,B
0.0,0.3069650778094515,0.08046321065395512,0.9718600294309212,0.6508428921699796,0.3428996720990888,0.7207120718930529,0.5289661695352073,0.1524229755839761,0.27608906024618707,B
0.0,0.6829969444025092,0.07828957210696319,0.8845028979090952,0.44337396058306744,0.5329707497496144,0.12377810283331114,0.8069974426907106,0.196192160929906,0.9544148314514758,B
0.0,0.7454790034040715,0.37030998476817334,0.5207233937355122,0.872510214578161,0.05462036982923402,0.7446928794125162,0.22046242998929488,0.44899302265116936,0.22047445387016795,B
0.0,0.8489364968845305,0.31005512828597603,0.09241328954098926,0.7476229036826156,0.6990473659305069,0.18036404637204062,0.7956614768829086,0.9215001970675867,0.21964648990973656,B
0.0,0.912113729318442,0.4381221851194378,0.9856011788893329,0.9391384493584852,0.8390982340375386,0.1712601117627487,0.6654948940100079,0.9242727145195395,0.09181645842019426,B
0.0,0.6441383548806024,0.1127956795659153,0.9005390364780298,0.3885333569289786,0.6193149050395396,0.20649984146617584,0.7519087319325992,0.7831484990511273,0.47975775234449736,B
0.0,0.4196041863868244,0.49675394385997984,0.42788553172432264,0.23386530291628915,0.13568051190717423,0.39634792092968485,0.6636993556875271,0.8883730854618666,0.3830879333954331,B
0.0,0.06816876241849057,0.912430937178205,0.4778740866328469,0.4437626765993201,0.34830011141016226,0.9121213987987435,0.6148742666067909,0.68903298765806,0.17554222033196198,B
0.0,0.8105312410106549,0.15575118019875978,0.2966643176630622,0.9544172985036204,0.5117922615973594,0.46567817030655523,0.21134799983944086,0.6950731574846325,0.45725312198899604,B
0.0,0.8095222153381869,0.8251044939400758,0.7251598055728133,0.7139620531706966,0.5959190381739523,0.37457964141609035,0.9220735412323003,0.842863330510565,0.5581736420095305,B
0.0,0.9789707613697108,0.22353391054151228,0.5236664755360788,0.46833093383713176,0.5753269883646452,0.6402786291953829,0.32448046649827955,0.6497051335064439,0.7472258135280857,B
0.0,0.11673243054331428,0.3216876213409703,0.378353058340948,0.5883360850852535,0.3638256567287125,0.49916485086147355,0.24542085843603723,0.2941351739989818,0.22270919736861616,A
0.0,0.985843100166159,0.6899897236956879,0.13305592604536265,0.2089321026172145,0.22672751287183468,0.20599085286867946,0.8125969117036361,0.6337191049703135,0.1248852776036844,B
0.0,0.17695586210235503,0.02643711125570991,0.10230512671370517,0.040539602651639584,0.8988134912605115,0.14535442854762348,0.24885453484556452,0.28829143152986747,0.11363939914381715,B
0.0,0.5977543460086432,0.283312957396471,0.4346238546211496,0.29621058001571376,0.4748741324275342,0.2976097436966313,0.2652263191725036,0.010411808055247218,0.2912343464643815,A
0.0,0.3069499343215767,0.7653086734948811,0.8839862287518342,0.6326686947783501,0.6865042203538121,0.8359584436803122,0.13781812120909875,0.6322698521287641,0.004626215315562732,B
0.0,0.7557266400369702,0.14988070276025434,0.8288473853292583,0.2507965293082539,0.5890111040117725,0.23417744025656684,0.9830015973807414,0.10981333879341737,0.8414385371565659,B
0.0,0.6714505234838087,0.8526747420423526,0.24331956588127268,0.6673295988078243,0.041125466929933574,0.7630490697530273,0.505577105032901,0.8454640155506383,0.0729061918669901,B
0.0,0.04491883793396079,0.642468747828549,0.5567457053184678,0.5616301630029751,0.06117143773758693,0.30102888573372166,0.721000275146618,0.3704385704327544,0.592770231389696,B
0.0,0.11137429937382626,0.2800208860041278,0.18501171123654025,0.8136399601071196,0.1937266389281228,0.35011006781676646,0.4755652914907802,0.948113033036323,0.6902887575897076,B
0.0,0.6097493364312331,0.07349823598376681,0.9751030136550515,0.8250568504300937,0.6366600176370865,0.8760285477061615,0.41992931734256944,0.5542212370997899,0.1634020961148811,B
0.0,0.45484835842449756,0.3577251184004222,0.08562870124150412,0.3817908845376352,0.7637752673549377,0.2416180363404905,0.41784932224940763,0.49379352219255257,0.7155719035423307,B
0.0,0.0643811046107603,0.577711719355275,0.680200670759502,0.1295511571553125,0.6640096412877752,0.4197402046756139,0.5382514295381322,0.4392799753748975,0.6916866293259794,B
0.0,0.6917481483186646,0.8255219798984766,0.593639652253866,0.874857994345698,0.5679120918858636,0.03977204073800755,0.7846958145083502,0.728646477309032,0.0039711494357485,B
0.0,0.9630749377326026,0.9922772935085153,0.7955903514100072,0.0787671396975752,0.8034411463960502,0.847857274367044,0.8267018317546116,0.9521603903471386,0.978276794040998,B
0.0,0.9892764896911447,0.056096975817715444,0.19142737373229368,0.90140246272706,0.9030427698536467,0.8669574504927401,0.9965659506015049,0.35898950716055766,0.23238710279526797,B
0.0,0.6983415887501748,0.2895045026393406,0.18965477316998935,0.6669513486261514,3.706557248477349E-4,0.7230319851982367,0.020086616752434838,0.8239280599408079,0.40957382117463215,B
0.0,0.41233522980370696,0.7499588037276261,0.9806685821048279,0.0866826781484138,0.5953514268930948,0.32852056496388304,0.125220213994519,0.3359250147056776,0.4877129736636554,B
