@RELATION Gaussian 
@ATTRIBUTE f1 NUMERIC
@ATTRIBUTE f2 NUMERIC
@ATTRIBUTE f3 NUMERIC
@ATTRIBUTE f4 NUMERIC
@ATTRIBUTE f5 NUMERIC
@ATTRIBUTE f6 NUMERIC
@ATTRIBUTE f7 NUMERIC
@ATTRIBUTE f8 NUMERIC
@ATTRIBUTE f9 NUMERIC
@ATTRIBUTE f10 NUMERIC
@ATTRIBUTE class {A,B}

@Data
57.186510911401804,41.55389940092714,23.13408517119043,6.058638154728132,3.084491156830847,99.25837815416607,1.985453348700839,11573.009816642303,8.090714911852766,92.96591099685497,"A"
44.375669303409595,55.46997534666191,21.235990360100473,5.053274655958348,21.202406022950676,101.5001726968948,2.0434939871340125,11614.472713780966,8.25152336212565,114.6043634840785,"A"
52.551693375408334,70.23992129152417,20.652864280987448,5.661769866226675,6.271580164530147,93.68939962407737,2.0054655463074305,12014.004875710845,6.901112139314029,114.57100243248135,"A"
76.25587169484471,14.59979828373826,16.725496702501857,5.646963352317526,11.319145539068037,84.11994911420759,1.8825442537735124,12195.300869546481,6.689986872603222,106.00182234927168,"A"
63.86809500743363,35.67103283810516,21.93381333995751,6.930266737675043,9.111745141955229,89.31884998047848,1.9703272315553049,12950.729068689712,7.767110002888154,132.00439894420785,"A"
61.26459042798571,11.828161455073243,17.150733829291177,5.582698666140196,12.229308841647766,87.73615882274122,1.949372763281661,11841.37343435134,9.33190547841507,26.813756439222757,"A"
13.2182151158935,54.97498419712045,15.15317654474121,7.038057899900706,7.629072303538649,112.80718978227735,2.064516815619438,11666.973541684303,5.848606532671347,105.03946899846828,"A"
5.61633050829181,51.71138665880625,19.6556416658258,5.73844507888476,15.217699261400739,87.00142351845352,1.9971676483654934,11861.763391066765,9.098177076552698,164.4525058469199,"A"
15.679175109433672,40.996924385906425,21.689251632132347,6.033665917600603,3.8994895213006284,103.62699582518147,2.0697614043950994,11390.885430621332,7.6332774329212665,88.809809018008,"A"
74.67097834882702,60.03552875575401,19.153548607268167,3.6720409215231795,5.658799322753245,106.14369067465431,1.9583987139113497,11578.203020568544,7.154239214117819,82.96775071644058,"B"
130.8106439120827,1975.6425982412138,3.8818206659833705,998.150432135243,-16.731726268336153,120.89818496609475,1.8846070647061297,9320.436268954718,62.97977345725253,120.23714884319489,"B"
97.16623516092605,2001.2477268693115,-1.0082652612733156,997.6882720234784,100.83139924649538,91.34329725854892,2.03385971115405,8723.712994449013,98.40520094456491,119.59934779320888,"B"
134.0742291305911,1993.7314840075057,-1.0109457838538503,998.2323982549053,-69.80741786493512,77.76301174641667,2.027189710164425,8588.478861434634,45.900512990721836,119.16463212226135,"B"
43.47936757515565,1980.1375122669153,-5.195186491074664,997.8499688621329,-59.99296995457408,86.06715506336268,1.9626758144289795,8818.403021051176,76.26839053195987,119.80559485119383,"B"
20.16991971683025,2069.7280487517214,-2.6059349454220415,997.9067179040292,62.05731132735553,116.97578883071047,2.1441793386793107,7201.356624953105,67.88563890972394,120.34377683962862,"B"
133.36121006687273,1967.9044758518726,0.3909936881372962,998.1947432482677,-18.475174697743483,109.1363385266159,1.9470172333115627,8249.559505218267,82.99869249089726,119.6431683736816,"B"
75.807891683275,2012.0964489730372,2.4343165127969946,998.1726943321511,-25.96523928408837,89.82357941872363,1.8800722506634364,7660.198502840888,88.08842455463596,120.13520591530988,"B"
21.625394545165157,2035.4540342838245,0.27248288345705185,998.240209787334,-48.43174735181546,85.5160062570676,2.0170158902354247,9280.317702253316,61.49004152215579,120.14727495872373,"B"
111.15162947592124,1946.3806758587523,3.838313134786576,997.9037741640863,47.10061374770716,106.17467285854293,2.050948099092861,9053.603662757625,54.79324687992447,120.29031536148607,"B"
1.3959826141614258,2133.7545714753455,4.380813076057097,997.8067932490778,58.68540525473105,95.86492033748384,1.998283144114315,10218.60760189082,57.606969868532815,119.5327998514214,"A"
82.44843258590251,32.80344206125627,21.068161770401243,7.175282799761431,10.730437012418511,109.40680441018294,1.9231614595369335,10963.330755786003,7.8552253465789645,99.89414540177432,"A"
50.34678649737729,29.17677121680923,21.62514133877367,4.925020274568033,11.488588699318766,115.30839266119162,1.885180611604442,12060.055015508322,7.928212399929384,115.24046413824614,"A"
66.37254251859466,25.363554839044546,18.989567007835454,6.041833201384903,10.149721665322584,107.15786789163415,1.978693248942256,12260.731964753813,7.2766661988402985,145.992116031229,"A"
56.486020762372476,22.144797623392463,21.847100760282167,4.47384317662235,6.127227083272222,107.12663528631201,2.0560542472591044,11852.36735752405,9.053678360950158,135.6167272779899,"A"
48.48828541516624,2.1715259777109566,20.215443275548736,4.448860435462905,18.524753474064884,89.27567898547429,1.7895987031047644,11751.726276882138,6.401766425546969,103.02541667662545,"A"
39.76365748184507,23.19932995220925,20.22414831495731,7.028818924800843,9.132020570202789,107.0660822919852,1.9817716228242337,11754.75484885321,8.320388758267576,161.79786195667728,"A"
-19.007052848006452,18.076206657881027,22.864443941441948,6.045379803015384,5.601724318635682,74.0887173518239,1.9488575902060814,11645.795867285848,7.605933734386623,126.43724431944209,"A"
59.90339953419205,41.32387227004003,21.881894829057448,5.741095126415784,12.436645242267383,101.47331424278505,2.0440164937173004,10885.700866883002,7.2212579292768835,124.94617745642653,"A"
29.710726609298572,42.98865291612555,21.02579669856042,4.987056271466849,19.4515126527953,114.06738138699394,1.902740982754911,12178.727256826855,7.715674700885989,114.35240807238162,"A"
88.81497435890648,29.669323709774112,19.774535624328827,5.167490336165092,12.63386738141057,85.10464305741081,1.7854857956903762,12074.508385972422,8.428441338633094,112.20456440580764,"B"
-12.018134534740526,1924.0100244991913,-2.244200318743122,997.909213764652,1.7647643648768803,104.38113436285208,1.9917266809639247,8919.654750429527,82.72170179881951,119.78609521517097,"B"
35.36095977624445,2022.6017851734343,4.446444063265281,997.9416060258699,-63.45362383663442,93.29291081382716,1.9284802386572435,9067.247068564417,63.581422906895845,120.32819360364195,"B"
73.95234650343109,2059.0217294990725,-2.418214655232604,997.769760504366,9.574015839039948,105.58789400194745,1.8942529011236195,9305.69426483757,53.210583534305705,120.07892203505938,"B"
71.38349568408523,2002.5121940207785,-3.3293220210759293,998.0887593226668,22.01067128789058,95.76990669290174,2.082219322767999,10013.985500123646,70.52460360952661,119.65787852350785,"B"
68.94244308049885,2070.827165154599,-1.1626812732391456,997.8616807181703,18.363343633788535,119.55760752523463,2.0847263444895323,9489.569485200682,70.85213212273023,120.26893928837207,"B"
129.3342581020921,1937.34452600785,1.853420511351827,997.8077848025943,-54.610885154518414,98.17436721167,1.9255660954308818,10419.27212753119,75.89423035422578,120.70482779275278,"B"
51.683060937040004,2049.8765481182413,-1.4017828792365483,997.7598510790406,-40.318009826442115,111.63664750949307,2.030554083850217,8413.777679105244,55.52550401639134,119.86224665565732,"B"
118.03124958486438,2039.8453252754648,-5.311480637076917,997.7512283908502,-31.908924241058315,114.39204927482864,2.14930608988832,8186.947737867495,60.21876918821037,120.17988452550897,"B"
101.1669974439365,1924.464631902401,-0.7270064538044901,997.7210927391659,80.23661197974805,114.0904667875971,1.8832262094963002,8846.604030924298,46.301425717890154,120.26155321334689,"B"
56.26236336727794,1919.558982488463,0.6683833003621622,998.0709605190725,17.27627129109709,102.388482042478,1.9970734534437973,9453.209337965087,88.21916740861354,120.3394616557183,"A"
28.796862585142264,53.84573913450095,20.628468473140153,6.420345210003225,13.575862619856673,96.29428106524388,2.15898557564811,11028.340319767345,7.904775431469392,143.21826426205533,"A"
11.964403439656849,48.451003599928455,19.60420171020199,5.607262240581909,5.026051693965473,90.77117571827429,1.9282054780330504,11043.241188751543,9.716784881460574,118.15274822865473,"A"
36.690402473231885,37.644125897755366,15.716769736010065,6.744348483396741,-0.8943642952057687,99.11524751105635,1.9327301058344053,12758.193899691394,7.304410763224371,146.10593850139895,"A"
107.74484822720167,55.69034020315261,24.273489903570056,4.523286579041273,15.050342203400696,89.8921300795837,2.0024186952057192,12483.283491629822,7.3066902099820705,80.50748493595496,"A"
46.68036042790654,35.97332429430711,25.91611123774378,6.290438262182684,8.212432361650967,82.87774764802745,1.9896161087175799,12197.70402606773,8.062639081115725,121.73704703830259,"A"
82.25631486785093,4.450203847339864,22.61700121603004,5.102158191698905,4.709309324088711,119.05597847199192,2.070722065988313,11582.86958818163,9.169437340717348,132.3483539097886,"A"
82.74423700043334,38.69598251163725,19.138038367499327,6.454779727340019,4.6156384295807165,106.90313573516114,1.9992689806798647,13410.423003034743,7.968653706995756,115.56435414671796,"A"
69.49626120172086,9.369876483838159,17.88494764974606,6.767596739411085,17.397213819179175,107.551315709008,2.091535240616305,12583.993665259333,8.367352668656304,95.35440428412562,"A"
23.50072637152769,32.557786146589216,20.735505116474663,5.729858851906098,13.913921042414868,94.62614742569887,2.0566369237594158,11912.525501518723,8.748804393582168,138.30923977300938,"A"
71.53200850003802,39.70137771558653,20.914278368598204,6.27382679569226,4.116869027175907,76.56631966600676,1.7878754308559892,11449.695214689524,8.935219184745296,70.47733167084877,"B"
47.62589543477228,2057.9089141670584,-3.404406812619597,998.2742284948541,143.7318130019686,109.73308503480189,1.8475208771147522,9725.182501768419,54.86445970332261,119.77259341247975,"B"
148.13057701953906,1991.7305513662898,0.29668143186665585,998.0860674492724,30.611904676676176,103.46740605357691,2.060874173967343,9864.192066489963,51.3663390509981,120.17932014278296,"B"
99.08480845230217,2016.3649795619328,0.07437038596758627,997.7103321088214,-0.07799005515893498,98.76903754090583,1.8677208384330657,7586.093553664543,97.23112636001558,119.86238701029404,"B"
43.15801359461798,1946.0708459874609,6.557248380655113,998.3643648256539,-52.42242098244783,119.5788321890023,2.0863961468117433,8154.224799913564,62.075318585734514,119.62651805841173,"B"
152.45559324417866,1881.4273193201916,1.6344499199581968,997.800481161338,30.390917525633103,91.14689241050087,2.11902205396572,8355.691242534762,90.82420685407531,120.09426310275255,"B"
109.7600062123808,1941.502831788727,-10.931647276381385,997.7854610501978,-1.8444434640056677,106.69976755454856,2.1502417326036,9003.700956988407,73.64030769907271,120.14191967355791,"B"
90.84038781680239,2045.0957800522222,2.181514911551515,998.1486697771256,-34.62682773049217,87.36690796931612,1.8686047271409372,8508.368781349007,81.22670396647344,119.70262110294732,"B"
62.505322009561326,1997.6148500865768,1.8764048531427853,998.1223445628366,-139.97422077693804,100.2328673821544,1.9834350929701021,10498.437129261793,58.18332263555865,120.40114049194565,"B"
99.30319410062867,1986.6552683392879,-1.2338173918121975,998.1215654489339,130.9947852009061,116.34951401445315,2.0711892072289126,9094.585347722696,75.0184866036997,120.18899511817897,"B"
160.43037569634626,1928.9612101456185,2.7305732240883285,998.1680976610305,57.09076198416313,100.8153804694296,2.1114642713631593,8337.588250166087,59.180008600334105,120.46727279469687,"A"
